CASE_TK,VERSION,DATE_FROM,DATE_TO,CASE_ID,CASE_NAME,CASE_DESCRIPTION,CASE_DELETED,CASE_NUMBER,CASE_TYPE,CASE_STATUS,CASE_PRIORITY,CASE_RESOLUTION,CASE_STATE
7438,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,A854FFB8-098D-CF28-102E-F335A9531E9D,Hamish Hoover,Not Set,No,1,Product,New,P3,Not Set,Open
7439,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,83E3C2C9-273E-0972-2A4C-5AABC62A94D0,Quamar Castaneda,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
7440,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,76B18D25-5FE7-63A6-E47E-2FBDB31CA8DA,Ethan Richardson,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
7441,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,C6EF708E-99B4-4730-E5F3-427C592E5176,Callum Bond,Not Set,No,1,Administration,New,P2,Not Set,Open
7442,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,AE5C9A85-6B74-1ADB-1D55-0B5464BFF03B,Drake Justice,Not Set,No,1,Product,Assigned,P2,Not Set,Open
7443,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,073D8D54-89EE-EC5C-8F12-39394BC57AAB,Tucker Alvarado,Not Set,No,1,Product,Closed,P1,Not Set,Closed
7444,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,E854FC21-C609-1257-1F76-C46B298C1BC0,Fuller Robertson,Not Set,No,1,Product,Pending Input,P1,Not Set,Open
7445,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,09D6072D-B834-A1E5-16C5-FF1505DB2FD6,Zachery Raymond,Not Set,No,1,Product,Closed,P1,Not Set,Closed
7446,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,A70761D6-5951-55CD-3758-9A8A070B3C5B,Quinn Campbell,Not Set,No,1,Product,New,P1,Not Set,Open
7447,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,A1820FCF-A7C9-5B8C-DFEF-12728EFF6922,Kasper Solis,Not Set,No,1,Administration,New,P3,Not Set,Open
7448,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,A8AB57D1-F35C-D367-8B22-109458A3251A,Leroy Leach,Not Set,No,1,Product,New,P2,Not Set,Open
7449,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,2CB5C2E3-D48F-18FB-9C2E-54ACB1657E74,Bruce Barrett,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
7450,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,3CA5CCDB-4FE4-F02D-DEC2-B569F54A2785,Allistair Medina,Not Set,No,1,Product,Pending Input,P1,Not Set,Open
7451,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,FA6D9B52-C024-A4FD-F75E-8E022939195D,Emery Stanley,Not Set,No,1,Product,New,P1,Not Set,Open
7452,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1BD8FFBA-FE4E-44F7-4508-B5041B705830,Salvador Mckee,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
7453,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,87EDDAAC-4D4D-BBFA-DE9B-7F18F2394287,Mufutau Webb,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
7454,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,CB94D1DF-62CF-A2CA-F999-8F21EA32F97F,Micah Brady,Not Set,No,1,Product,New,P2,Not Set,Open
7455,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,A5E47962-788C-7906-8B5D-4469C0BFCFA5,Macon Ayala,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
7456,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,050CF396-B9F6-C466-5941-B1A57FB2E791,Ryder Hunter,Not Set,No,1,Product,Rejected,P3,Not Set,Closed
7457,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,F8860D6C-A68D-4189-02AD-1DD8B920100F,Hyatt Bender,Not Set,No,1,Administration,Closed,P3,Not Set,Closed
7458,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,29650E92-6933-F904-0CC7-E04250C30FD7,Brennan Smith,Not Set,No,1,Product,New,P3,Not Set,Open
7459,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,3A969A71-531E-510B-01A2-62A88A8ECBDB,Hall Johnson,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
7460,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,E45E622A-E540-8375-E4DF-ECA1450E46B0,Damon Carter,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
7461,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,661E7824-8CB7-390F-A719-2096B652DCA4,Malcolm Campbell,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
7462,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,86BEA5C7-B317-9EF8-CCF1-9A709BE23513,Logan Aguilar,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
7463,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,941EF18B-692B-401F-3D80-076986C364A5,Andrew Bowman,Not Set,No,1,Administration,Pending Input,P1,Not Set,Open
7464,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,C5E8706C-C9C9-025F-964F-E81EB8A2ED2D,Philip Watson,Not Set,No,1,Product,New,P3,Not Set,Open
7465,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,05DA6924-4053-E64F-01EB-70DE2F2819B2,Alden Gonzales,Not Set,No,1,Product,New,P2,Not Set,Open
7466,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,6979ED7A-8251-A9A0-BDCD-BDF7DAD46964,Channing Santiago,Not Set,No,1,Product,Rejected,P1,Not Set,Closed
7467,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,5767B18E-F843-422C-7060-AF18FCD5578B,Travis Ratliff,Not Set,No,1,Product,Pending Input,P1,Not Set,Open
7468,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,B82FA353-E036-5F1D-FB0A-BB1B9EB9AEB4,Hamilton Matthews,Not Set,No,1,Product,Closed,P1,Not Set,Closed
7469,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,14DE3FC4-4D97-AD3D-2C37-5459F9DD375E,Timon Lynn,Not Set,No,1,Product,Pending Input,P3,Not Set,Open
7470,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,00E23936-5F45-9A3E-033B-C01B6F451A08,Aquila Whitehead,Not Set,No,1,Product,Pending Input,P3,Not Set,Open
7471,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,6C45868C-7F79-F4E8-C2E7-75E8B53734ED,Keefe Duffy,Not Set,No,1,Product,Closed,P2,Not Set,Closed
7472,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,F3CF7745-A4C9-E3DD-C30B-355857F609A6,Michael Camacho,Not Set,No,1,Administration,Assigned,P2,Not Set,Open
7473,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,F2E7D4B4-941D-913A-4997-BF2A3F9BB3FC,Orson Perez,Not Set,No,1,Administration,Closed,P2,Not Set,Closed
7474,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,F50484E5-447F-6026-D288-B9FF2844C851,Victor Morin,Not Set,No,1,Administration,Rejected,P2,Not Set,Closed
7475,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,4423B936-5BFB-93DF-9197-F348FE6FB694,Kasimir Reese,Not Set,No,1,Product,Closed,P2,Not Set,Closed
7476,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,52AF85D5-02BE-2861-7483-4434A194D38B,Moses Boyle,Not Set,No,1,Product,Pending Input,P3,Not Set,Open
7477,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,A61C6F5F-74E6-A69A-133F-158222FB8685,Avram Flores,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
7478,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,DED1BC9B-B81B-4EA7-8673-7071A2A6F509,Dominic Shaffer,Not Set,No,1,Product,Assigned,P2,Not Set,Open
7479,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,4BFB66AD-A335-C3C4-D783-53F05DDD6157,Zephania Walter,Not Set,No,1,Product,Rejected,P3,Not Set,Closed
7480,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,F3C4E149-37BA-8702-F1A3-B022D1A9911B,Oliver Chaney,Not Set,No,1,Product,New,P2,Not Set,Open
7481,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,0841D16D-AC9E-2993-17F1-643988EBAD9B,Allistair Richmond,Not Set,No,1,Administration,Pending Input,P2,Not Set,Open
7482,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,7DB974AA-3528-005D-628B-AD45C7FA140B,Octavius Rojas,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
7483,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,AB1F2A80-19D9-F0BD-BEF5-6DC4E9E85D70,Curran Munoz,Not Set,No,1,Product,Closed,P1,Not Set,Closed
7484,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,7B1D1A59-A735-47F7-5B20-3A453ACCE757,Kasimir Ellis,Not Set,No,1,Administration,Pending Input,P2,Not Set,Open
7485,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,400B7D05-6D63-9EDC-2BC4-2B00F3F5D60A,Oleg Brooks,Not Set,No,1,Administration,Pending Input,P2,Not Set,Open
7486,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,9E7D4093-D213-CFCB-5A5C-1BF17A77A82E,Palmer Powers,Not Set,No,1,Product,Closed,P2,Not Set,Closed
7487,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,0AABEC84-B22F-9237-B712-12EE88D69256,Rudyard Dudley,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
7488,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,0127DD47-7D01-68D5-0780-A568C0833EF2,Driscoll Vincent,Not Set,No,1,Administration,Pending Input,P2,Not Set,Open
7489,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,E11C87E2-ABE7-9CA4-ED0D-81EDCFAF41E9,Joel Decker,Not Set,No,1,Product,Pending Input,P1,Not Set,Open
7490,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,A4513B9D-2C67-3891-AA5F-A3F4DC934DB6,Maxwell Ramsey,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
7491,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,E7F8C652-8DF2-6225-61C1-DC875413EBE0,Dalton Delgado,Not Set,No,1,Product,Closed,P3,Not Set,Closed
7492,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,5FCB3FE4-27BB-905B-7812-BC9AABD32FB0,Drake Ellison,Not Set,No,1,Product,Pending Input,P3,Not Set,Open
7493,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,94EA8E27-76AA-946F-8B02-E9424DCFAECB,Dale Parks,Not Set,No,1,Product,Assigned,P2,Not Set,Open
7494,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,496A1F3A-929F-E753-B262-200DDA086679,Preston Kane,Not Set,No,1,Product,Pending Input,P1,Not Set,Open
7495,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,15852BDA-51B8-76FF-CA04-3DBB9D3D5F92,Yasir Guthrie,Not Set,No,1,Administration,Rejected,P2,Not Set,Closed
7496,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,2065E272-7FBA-00DC-1F31-311D0C3E19BA,Tyler Gaines,Not Set,No,1,Administration,Pending Input,P1,Not Set,Open
7497,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,CB97CC76-411D-6F6B-DF1C-FE4D36282476,Mason Hoover,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
7498,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,47A86F7B-EB93-B99F-A02F-9E767C38DF07,John Cardenas,Not Set,No,1,Product,Pending Input,P3,Not Set,Open
7499,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,AD154C64-BC4D-089C-B34F-25F9FD38D5D3,Lance Hunter,Not Set,No,1,Product,New,P1,Not Set,Open
7500,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,C75AB423-748F-F859-C228-93ECE4BA73B6,Todd Kent,Not Set,No,1,Product,Rejected,P3,Not Set,Closed
7501,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,8DC013BE-9C77-7738-BDC9-E6ADBD54472A,Luke Reilly,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
7502,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,C6A607BF-6087-FB3B-9D24-E98ABA9F9644,Damon Carlson,Not Set,No,1,Product,Closed,P2,Not Set,Closed
7503,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,AFDB60D5-6A36-34A9-0E0C-1910BD0181B6,Finn Sparks,Not Set,No,1,Administration,New,P1,Not Set,Open
7504,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,60467C09-6FE2-FDCD-9DC6-23CEF77ABFBA,Kelly Mcfadden,Not Set,No,1,Product,Closed,P2,Not Set,Closed
7505,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,A6C0CA28-3EF4-1FCF-1FC2-1A8CEBB80144,Richard Harvey,Not Set,No,1,Administration,Closed,P2,Not Set,Closed
7506,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,3D6C849C-17E8-F03B-4F14-0B48C077E794,Julian Mcfarland,Not Set,No,1,Product,Assigned,P1,Not Set,Open
7507,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1A9FCCDC-D4F6-1585-BABA-ABACB9434731,Randall Drake,Not Set,No,1,Product,Assigned,P3,Not Set,Open
7508,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,D869C8BE-5D8C-704E-5FB7-BBC7B3AA719F,John Hopper,Not Set,No,1,Product,Closed,P3,Not Set,Closed
7509,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,0700F263-4960-102C-B070-842EE1E7EA4D,Stuart Rosario,Not Set,No,1,Product,Closed,P2,Not Set,Closed
7510,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,E040211A-B3F9-5241-CC4A-3AD6539B2015,Yasir Ferguson,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
7511,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,9F9455BA-C53E-953E-FB2E-FF1E4FCD44F9,Hu Harris,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
7512,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,C69E22F6-951D-33D7-E050-D4D5F9033F0B,Cooper Lamb,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
7513,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,2EEEAC58-7C7B-1152-563A-9E0B8C577890,Logan Osborne,Not Set,No,1,Product,Assigned,P2,Not Set,Open
7514,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,255D2FD7-FA0E-C659-3080-F6B3896BB8F4,Nissim Dotson,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
7515,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,62688CB6-83DD-3B4B-9285-D83D13614B1C,Josiah Clark,Not Set,No,1,Product,Pending Input,P3,Not Set,Open
7516,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,6BE50911-DC18-E025-4439-5D7B307714F7,Reuben Walter,Not Set,No,1,Product,Closed,P2,Not Set,Closed
7517,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,62C433BA-3C2B-1F8E-8C30-5D2313E5B471,Vance Sparks,Not Set,No,1,Product,Closed,P1,Not Set,Closed
7518,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,2ABD6217-680B-D83F-B6AA-E04CF01C95FF,Eric Pennington,Not Set,No,1,Product,Closed,P2,Not Set,Closed
7519,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,7AB304FC-3B86-BF9E-AEEE-FAE87824F4B5,Ryan Hogan,Not Set,No,1,Product,New,P2,Not Set,Open
7520,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,E2AEF71C-51E2-AC27-057B-AE9D72D55AC3,Lyle Rosales,Not Set,No,1,Product,Closed,P2,Not Set,Closed
7521,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,CE96DA2D-E046-39AF-3B21-A1977F3A240D,Cameron Reilly,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
7522,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,53D03B39-AE84-2EE5-FB93-D0997657A226,Yoshio Ramos,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
7523,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,BAA801A7-3D37-C3F4-26AF-D81F1DAAB742,Tyler Allen,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
7524,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,99C1D93B-4293-EFD2-637B-20DCBEBCE9A3,Nathaniel Hernandez,Not Set,No,1,Product,Pending Input,P3,Not Set,Open
7525,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,FE5FCC41-D008-DA33-0032-97D0C9D561EA,Gavin Meyer,Not Set,No,1,Product,Assigned,P2,Not Set,Open
7526,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,5A3113F7-69BB-A73F-E677-FC43772DCE71,Lester Petersen,Not Set,No,1,Administration,Closed,P3,Not Set,Closed
7527,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,8EFF6BF1-C9CE-0A8A-5ADB-3A2BEBDEADA8,Knox Jefferson,Not Set,No,1,Product,Closed,P1,Not Set,Closed
7528,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,77D2C210-3B8B-5916-CFE7-5170386DEA0B,Lucian Richards,Not Set,No,1,Product,Rejected,P3,Not Set,Closed
7529,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,F3F574A9-477B-0E0A-0E99-126CA6DD9375,Samuel Lester,Not Set,No,1,Product,Closed,P2,Not Set,Closed
7530,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,CEF56C53-2DE7-0896-5D80-F0BBCBE179CC,Cullen Perez,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
7531,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,4A55F56D-3207-FEE2-9BBA-F4EA34AD499D,Valentine Nunez,Not Set,No,1,Product,Closed,P3,Not Set,Closed
7532,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,F8E094E5-BE00-17F0-C3B2-7F6E9CFDC552,Anthony Mercer,Not Set,No,1,Administration,Closed,P2,Not Set,Closed
7533,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,ACF3F6E7-ACD5-F3E3-A12A-82DE66E5575B,Geoffrey Lloyd,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
7534,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,8D94E94A-8714-3A46-A3B1-CC14F497F856,Paul Roth,Not Set,No,1,Administration,New,P2,Not Set,Open
7535,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,953FCBAD-ACA7-91A7-C12D-140EF4855FC8,Logan Frost,Not Set,No,1,Product,Pending Input,P1,Not Set,Open
7536,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,AEF55B6F-8F0A-A5B5-6340-C194E91A6B58,Todd Roy,Not Set,No,1,Product,Assigned,P2,Not Set,Open
7537,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,1E1A8CDF-892A-E32F-95E1-EEFDFD19748E,Curran Downs,Not Set,No,1,Product,Closed,P2,Not Set,Closed
7538,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,9E0C5D78-7194-4196-F2C8-CA6CEF0806C7,Russell Melendez,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
7539,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,68F7CAE2-E7E3-B689-96B5-606A60917F34,Tad Casey,Not Set,No,1,Administration,Assigned,P2,Not Set,Open
7540,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,24AA3298-C5BE-79C7-C4AA-E217554E7E83,Rashad Gibson,Not Set,No,1,Product,Pending Input,P1,Not Set,Open
7541,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,472B8D98-BB51-9791-9728-7E8913310579,Castor Burch,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
7542,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,F93A39E7-AC12-FD7E-A226-12EABB2E308D,Blake Lester,Not Set,No,1,Administration,Assigned,P1,Not Set,Open
7543,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,F216F590-C760-CADE-B9DC-3D262798E753,Henry Rocha,Not Set,No,1,Administration,Pending Input,P2,Not Set,Open
7544,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,9962AD2A-7FA6-C684-E36D-1D65DE26B395,Otto Lee,Not Set,No,1,Administration,Assigned,P3,Not Set,Open
7545,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,F3B8E3C1-FFE0-9818-57BF-AB99FD18CFEF,Ryder Mcknight,Not Set,No,1,Product,Closed,P2,Not Set,Closed
7546,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,CB160167-1FF9-09E2-2F3B-6B3A86412037,David Rodriquez,Not Set,No,1,Product,Assigned,P3,Not Set,Open
7547,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,C3D00DAF-E691-20B4-D153-B11DDB1F79DF,Kasimir Wilcox,Not Set,No,1,Administration,Assigned,P1,Not Set,Open
7548,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,BBECA27C-FF98-63D1-8002-81A8B8B107D6,Dylan Bowen,Not Set,No,1,Product,Assigned,P2,Not Set,Open
7549,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,33DF62BA-A81D-536F-B79E-8F265B5CBD94,Bernard Sparks,Not Set,No,1,Product,Rejected,P3,Not Set,Closed
7550,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,FDAFD279-452C-1484-9AFB-C1857FF1BA68,Graiden Rich,Not Set,No,1,Product,Closed,P2,Not Set,Closed
7551,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,CC51C0F7-72ED-A746-EDDE-C3ECC051338D,Darius Ochoa,Not Set,No,1,Product,Pending Input,P1,Not Set,Open
7552,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,85F497D8-0378-3D33-324B-DCEEDF5D9C1E,Paki Combs,Not Set,No,1,Product,Assigned,P2,Not Set,Open
7553,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,689F87C8-FFFA-79D9-8671-FBC918533924,Orlando Sweeney,Not Set,No,1,Product,Assigned,P1,Not Set,Open
7554,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,F681CFB6-5E42-68FD-5FC3-12AC4FBBA32F,Justin Aguirre,Not Set,No,1,Product,Pending Input,P1,Not Set,Open
7555,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,956DEB24-30C8-BCAD-BC5D-32178BC0284E,Derek Hood,Not Set,No,1,Product,Rejected,P2,Not Set,Closed
7556,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,EBCE7EED-C6A3-EA1C-48F1-0BD5AC94928F,Alden Booth,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
7557,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,5F589F0B-68A3-01BA-24D8-3A84DB3BB4DB,Axel Aguilar,Not Set,No,1,Administration,Rejected,P2,Not Set,Closed
7558,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,FAF2080C-9368-E3DF-CC36-B7FCF0190034,Wing Horn,Not Set,No,1,Product,Closed,P3,Not Set,Closed
7559,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,3F2E7C28-C645-17D0-C60F-BEE7B0749E59,Quinn Jarvis,Not Set,No,1,Product,Pending Input,P3,Not Set,Open
7560,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,C1EBEFD8-2E53-F4D7-076D-E80900248545,Jakeem Hamilton,Not Set,No,1,Product,Pending Input,P1,Not Set,Open
7561,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,14D84D1E-EC36-4FDD-C2C6-48C948554474,Wesley Browning,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
7562,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,51953367-61DC-0E51-9DBC-5B013774463F,Bert Serrano,Not Set,No,1,Product,Assigned,P2,Not Set,Open
7563,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,9FAA3D84-2815-753A-0F7E-899D95F2CC38,Martin Tucker,Not Set,No,1,Administration,Closed,P2,Not Set,Closed
7564,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,8C80C73F-8C43-8211-0ACF-B2F3AFEDEBBF,Byron Fitzgerald,Not Set,No,1,Product,Closed,P2,Not Set,Closed
7565,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,270C85E7-60EA-5A67-DFA8-FCD476F9B3A0,Ross Floyd,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
7566,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,2BBAA6D6-BD4A-B6F5-DE67-398BA69F1DE7,Knox White,Not Set,No,1,Product,Closed,P1,Not Set,Closed
7567,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,3B9EDFAC-84E8-4BD1-83EA-97FDB9EDA9CD,Ray Hood,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
7568,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,54505131-FC9A-A897-8C7E-7B0817612826,Roth Henry,Not Set,No,1,Product,Closed,P2,Not Set,Closed
7569,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,F7E696B0-92C6-C546-BF84-E2DDB846BC60,Hayes Saunders,Not Set,No,1,Product,Pending Input,P2,Not Set,Open
7570,1,1900/01/01 00:00:00.000000000,2200/01/01 00:00:00.000000000,5EF23FB0-0CBA-869B-A006-EACBD9971ECA,Arden Kennedy,Not Set,No,1,Product,Assigned,P2,Not Set,Open
